相对路径,文件大小（字节）,SHA256
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/options2.tex,1270,d3902cbd477380bd3d1690e0dbd9a0a0bd47c3da41d65e88cd3c41c176605c1b
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/options3.tex,1343,010efceca34626dcbc89336a845d1f226ad92faeafeec94df4182864e792ef31
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/options4.tex,1327,5ca9840f96cedcfe2a62fa019ad0871dc030f6b58a727545410ca56b1225dd52
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read1_answer.tex,42,c19ac679760aa770ff3524c1e765c2262158e70b8be8b5cc825aeb4e616fd800
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read1.tex,225,7671150729639280259193d5e61e320d4f4708509138e7a4a7fc1773a75155aa
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read2_answer.tex,42,6527df131867ffb9f50669d88c54c094e0274ef657cd0af45e5518ba88d10e40
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read2.tex,225,57c878064b9c6d6d0aa5040622db62847f953355a5f10eb8d16a9120ec214c70
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read3_answer.tex,42,d21c3e38e7bc573bc826e0a40e0efb3235bc430f60febd004884075391e2dd10
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read3.tex,224,6a556d18efa5ad65a84fa596b3d50d8835609859ab73ba298073ee2f05e9bd0d
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read4_answer.tex,42,f8334c9463e9b6a0037d3e3f9f6fdd0437a1294c0baf7d54a172607b2ecaa22e
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/2023/read/read4.tex,224,9a4ada58d32f0936cc34c3f9542e94b9168c71edede8b3699b2e1fc7c46840e5
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/204.tex,335,0107e3077df5c5f16f6d74ccf2eadcfc92cf926582736705f821a7ac3916a8a3
04_待核对资料/补充文本源/pfoocc_英语二_2010-2023/README_上游说明.md,514,7db9c762f1d10ae6943ab4422627c25a5458d452748ff74ad3a56a26e35d7e9b
04_待核对资料/jxr202_英语二辅助讲义/旧数据__1_作文讲义材料.pdf,1076640,3d4460bfd44ab01e3815c511c7ef20ac3ba8f78ee9fd2a261850a1b210f124d6
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__2010-2016 大小作文范文.pdf,950677,204232a4594790e9a28014e742c8c2d6d0b72424c72d52d5bfb7fd4fa1716366
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__点睛课12月8.pdf,3025568,8efc2626c0e8de18f6f2f632ae7735f4def925259b8a7af87bf8a70c45dc0813
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升1翻译篇.pdf,970953,ba47840e2445f429e5fa9abcf6038018509fb34d7d324c67f35b3d4ecfd905ee
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升1翻译篇去步骤版.pdf,857904,c386b3338387c2a6b81be34d14e7d9f43736b9efe91e6057ef6c4bee42eb7c96
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升2写作篇.pdf,1489951,64320e494c1a67e5f1ae7b3b1e842674a9492f2934f353e2d6b2d2e4d1e36902
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升2写作篇去步骤版.pdf,1416975,60d686809b9b24632fa92953cab6d4ab570ae4f7b7da94e408f23b9aafdc9f4b
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升2写作优化法则去步骤版.pdf,612868,8aef9bac15bbce071e0b8de7b19243bfc918c43588fc8ace99bf59ba36fb576e
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升3阅读理解.pdf,1208385,094c46cfa3031717cb7008c8d9d7fcfddbf1b596f584d37af21f74e0ca1bbb37
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__技巧提升4阅读理解.pdf,1435375,dcecde43eae8a7a3e83fbb93f623189812d17613f326cbde1cdbe556bf016ba7
04_待核对资料/jxr202_英语二辅助讲义/搜索出来的__强11化.pdf,3904794,2b6ea45dc2199b28e4ec3f43a32cd83e351554fd1ccfe1e89146e25c23030899
04_待核对资料/README.md,689,b20fd657d4fe70b09f4cb46a6c414b4256a83d0cd7beab45d0c5a212c71beb2e
05_来源记录/_pdf_validation_raw.jsonl,76672,3c0309f2104518a5db4f4dbe483ecf0d2f8a88fd0d2f34c04d92814cdb59f715
05_来源记录/资料来源.csv,15532,407f927196f5fd49c69337f00ea897039478dce0fd35251ecbe2080ec5279e10
05_来源记录/build_english2_reading.mjs,4505,9602f452d85882cb1b24e451197f0596c8f854f9af62fad3152a529afb8a252d
05_来源记录/extract_reading_from_pdfs.py,5563,ae2e479217ec7e0b4c7a8500e44b74e18463022b93d97445420f5ee9549e55ea
05_来源记录/generate_sha256.mjs,1439,ffae11e7816cd0d5abb38e91c5041ac50aeee1fe223f4f68f2f43f5c8cab90e6
05_来源记录/generate_source_records.mjs,5874,758fa9c5653c8290d7a1db550873287517c3bc0a9391cb2c8ad005bacfff71ec
05_来源记录/README.md,1277,5908a4f6f63f7f93991ca1d0e8ca83876abfd48feeae44b1373bcbf637f67b99
05_来源记录/sync_reading_derivatives.mjs,5011,25f0036ba45829121401fe957a3b33a6309d0daa04e887e0d14fdd0f3908552c
05_来源记录/validate_pdfs.py,2547,4871ee2e5630275bd0f8fce987d73853a76e24bdf57cc31abd3c23dc986736cb
05_来源记录/validate_reading_data.mjs,5299,9b9a8d703123a3f2b806dbe832970b8227f2e1fc2d8658959ca622585bdc3241
06_阅读加工/拆句_JSONL/2010-Text1.jsonl,4117,ca44306bb39f7720e201ed9ee40eae6de4f10d9ea5f94a05aace3cfd2f44aff1
06_阅读加工/拆句_JSONL/2010-Text2.jsonl,4366,2c0ff0dcdb32ba00123fce6e125ddde2f47267f1a9a3556b7deeb23d2d10dfe2
06_阅读加工/拆句_JSONL/2010-Text3.jsonl,4283,9b39728ffa1a37e9b3de61e9705d87fd06116c380059b4ce3bec045c2a74bef8
06_阅读加工/拆句_JSONL/2010-Text4.jsonl,3928,570d6a8eb6a97b2346cff0bb9218597417a29f83c560039973ed667fbb8cb883
06_阅读加工/拆句_JSONL/2011-Text1.jsonl,4233,eed588782fbe4f099ad8b39b83619f957e4cb8b47a411ffd353f6d19d21ddbe3
06_阅读加工/拆句_JSONL/2011-Text2.jsonl,5075,011de9f0a563f816f6bbb3a4d704933b4bd494a70e0b993059e3cc701849bfcc
06_阅读加工/拆句_JSONL/2011-Text3.jsonl,4452,887f3ce4021b55b6608e2ed31b1b420c4b3193b0be63a37d31c19c61aaba1abb
06_阅读加工/拆句_JSONL/2011-Text4.jsonl,4101,5c11f4b3ab2151237ca25ab3bb297a3caf22959c26534e7c3be67a398a66df50
06_阅读加工/拆句_JSONL/2012-Text1.jsonl,4263,f78022f08f977c09c9635e44d44fba6802ff8283ff00b87c19ca72fa978417ea
06_阅读加工/拆句_JSONL/2012-Text2.jsonl,4345,f6e305fce1d54e6c6ec8ab2627a2c05e27dfaa556b03eb8d2142f9288daa69f9
06_阅读加工/拆句_JSONL/2012-Text3.jsonl,4861,e93a00218a6a10143762da2ce57b0c516a005b7f8eb01e7ca464da3d79f65097
06_阅读加工/拆句_JSONL/2012-Text4.jsonl,4313,b4572e81a80090f40dd07367a35ad76abab2a818c8d38ea03a90a625ca945efc
06_阅读加工/拆句_JSONL/2013-Text1.jsonl,3604,5ad1cb403daf2e9ed7013f0ab20be8a44d535bd148a0450a50b297ebc7f93209
06_阅读加工/拆句_JSONL/2013-Text2.jsonl,4454,cb5728eead3cc419c0616b42390fc4e7c66192af2d88f5d1507c60f15136df15
06_阅读加工/拆句_JSONL/2013-Text3.jsonl,4150,25df965154cfc14213a880ab3988e2bff585403130c01ee2de382a0e2a911019
06_阅读加工/拆句_JSONL/2013-Text4.jsonl,4021,538a77f8b390a3653f893c932c0b6f46895ff095f68170a3669aa0e74ad56ea9
06_阅读加工/拆句_JSONL/2014-Text1.jsonl,4187,682c48a2c521f428c9ebab09d6778c5f3995588bda2f5fa25fcff28884cb691c
06_阅读加工/拆句_JSONL/2014-Text2.jsonl,4549,28304ace1d03e24156688b6487e584df7906bf384897ed3721400dd28b21ff43
06_阅读加工/拆句_JSONL/2014-Text3.jsonl,4188,1f076791bcb05ff7c035b1da25913fa0f0463e2081303731c839886ab60cb637
06_阅读加工/拆句_JSONL/2014-Text4.jsonl,4537,8397499c8ee5fce1fe01ed1c7a2133c0881b51c9c9c6bf390da7c18fed3bacfe
06_阅读加工/拆句_JSONL/2015-Text1.jsonl,4750,1e0ec45ed64ed4787b938494c69ab9ba92b77420fa9589ddd3fdf6637d0bb847
06_阅读加工/拆句_JSONL/2015-Text2.jsonl,3861,504b0e076dd9d3904feaac560281a9e0128c9f3818a6c3be436b4890336281ad
06_阅读加工/拆句_JSONL/2015-Text3.jsonl,4134,5eeed4a2e3b5bbee3626d9cc3191392cc513822836ace236598ad39a90bd2676
06_阅读加工/拆句_JSONL/2015-Text4.jsonl,4817,a086167deccd0d9877d6db67d3940237a971f3a92aeba7b4affeadbe8597381b
06_阅读加工/拆句_JSONL/2016-Text1.jsonl,4415,0a268b68387522f8757159b650fd49df3e2671d6f25d5777d825f27efdf9ae3a
06_阅读加工/拆句_JSONL/2016-Text2.jsonl,4584,c77ac724261fc48ccb69c2cdd9029b83c3ba3f90757c8ec2a3e7b4cdf0e0f8d4
06_阅读加工/拆句_JSONL/2016-Text3.jsonl,4769,8e5acaf9eec068cda1f120763befd59f7d45358ac61cc065e2b92136bc682e1d
06_阅读加工/拆句_JSONL/2016-Text4.jsonl,4056,99fba4bdfb06367446e83b290b444c7d2b09a8172f629a501d1c84ded4d702a6
06_阅读加工/拆句_JSONL/2017-Text1.jsonl,5286,505c837ba0c7c5f75d8119dddf0cc8dc91c0bd4498780409e110454d5010168c
06_阅读加工/拆句_JSONL/2017-Text2.jsonl,4174,14614aa8194cf75c70f709dd0ca088539b5fa1a390ab597e4a5eb8b2b4f41b8f
06_阅读加工/拆句_JSONL/2017-Text3.jsonl,4259,3104108608723ecebccf8de181ff0eb09b0b1043bfd7693d360dd2c1130fd622
06_阅读加工/拆句_JSONL/2017-Text4.jsonl,4687,30c52d41f189aa4099151d969f16195e332ddc8af99d4804d557051a54680999
06_阅读加工/拆句_JSONL/2018-Text1.jsonl,4974,a5ba82333da6bb8466c0e25a3a2907aa5fce1624d080f82ecfbd2f774bbf49fa
06_阅读加工/拆句_JSONL/2018-Text2.jsonl,4592,f8b30b21d20deecf82c5f98799e6216416e02bc91a03de310854e2df463712a1
06_阅读加工/拆句_JSONL/2018-Text3.jsonl,4332,04bb230e9a829674b00ca23025689d33ba7cedae099479d51561401655143a77
06_阅读加工/拆句_JSONL/2018-Text4.jsonl,4155,9e5126f9d6f17cff353be38e882bfa85028f04c41630e4929763ec705b9f0028
06_阅读加工/拆句_JSONL/2019-Text1.jsonl,4947,9177efc0de765f0545c6fe17af6a5ae08d0b9b19246ea21eea0bae8f403b2edc
06_阅读加工/拆句_JSONL/2019-Text2.jsonl,4447,a62e157ce887cea2b60588729fd69f4ea9a898b230dee4a9ceb7b58e7693541b
06_阅读加工/拆句_JSONL/2019-Text3.jsonl,5283,20fd62f8e9e707c255639714bb977aa02ee1d8b05a5383b685b6e2a696f3773c
06_阅读加工/拆句_JSONL/2019-Text4.jsonl,4640,eab427c71b19278e7a9cbec15f099d573652732b15b27081303c041f3156260c
06_阅读加工/拆句_JSONL/2020-Text1.jsonl,4222,2b6d19a6f811bf227f4f75ff688c17c9ec85715e1d8deaf1b344ca2d6024acdd
06_阅读加工/拆句_JSONL/2020-Text2.jsonl,4107,a3be729fac999b81b7db6ebb96d19d66b9a163e9238701c49ec121c7e28a92b3
06_阅读加工/拆句_JSONL/2020-Text3.jsonl,4422,35656169f9fd0ee8b47061cbb7bc7935246955e1e805e59a02bf5fa026f7bca8
06_阅读加工/拆句_JSONL/2020-Text4.jsonl,4387,df777a184a0b60d52d1516d15310e809b5fb21a7aeb2e6dd33a9de7c07e174a5
06_阅读加工/拆句_JSONL/2021-Text1.jsonl,4274,e71b8577d1ae6f4c5789b259203c997a411ef576818f927ad59eafaa89961c65
06_阅读加工/拆句_JSONL/2021-Text2.jsonl,3844,c1a9d6d267d0f6588a95ed84c0ebfb740235c1cdd74ea1ee3810343fa995b2f0
06_阅读加工/拆句_JSONL/2021-Text3.jsonl,4063,f00e313ef612ef8fcff284f4ea21774cf3eee6f7c78794a46f545a58515c5b15
06_阅读加工/拆句_JSONL/2021-Text4.jsonl,4820,1bea2e01adf5875c850eb121e96b90d39bc21c897b65f61b328a750a06e593b7
06_阅读加工/拆句_JSONL/2022-Text1.jsonl,4417,7220dd3cc1bb13a5abae36bf1e45400f594b6e6528adaf3ac75093d061c470ca
06_阅读加工/拆句_JSONL/2022-Text2.jsonl,5040,5d4f3ead367aecd68f0f71ef68ba6b602311039d0704d0f2da3e295019669db8
06_阅读加工/拆句_JSONL/2022-Text3.jsonl,4330,36209993f96da256d2c1ba842e4c3d337cedbf9fb09204699d3fec0822f71cc8
06_阅读加工/拆句_JSONL/2022-Text4.jsonl,4477,a90d4d2d653850276fd55625724674d19fb06d313f8e14b06190e20a0436ccd6
06_阅读加工/拆句_JSONL/2023-Text1.jsonl,4047,402825c8c4a4e423a66dcdfe659424b2168e7b8624ef72f108889aaccbd1f0c0
06_阅读加工/拆句_JSONL/2023-Text2.jsonl,4418,dfafbd1c0e150f287cafb0c8ea70a94c8e8a57361c9d79c780f25ae6e71b5d9a
06_阅读加工/拆句_JSONL/2023-Text3.jsonl,4461,a7a962d332cf67c54059cab0d45dc73b1c3a47ee0dea6969f9b328c250d1d329
06_阅读加工/拆句_JSONL/2023-Text4.jsonl,5041,e3dc8847a365d41daf1bb0203e8e2b14d6e75c26ca5104b23ce42815833d5e95
06_阅读加工/拆句_JSONL/2024-Text1.jsonl,4461,53fe3d8c967f4fe2c7c2f0028f691b468c457ddcd5a4820087715e0bbe8b51ec
06_阅读加工/拆句_JSONL/2024-Text2.jsonl,4002,d46f06aad398014feb1bf96a362dec83757fd0e235c8b602908fffccb29e6ebe
06_阅读加工/拆句_JSONL/2024-Text3.jsonl,4382,7456882d3b44bb1f2a933f36ea7c752734601ab78a06288ed87874626fa4559d
06_阅读加工/拆句_JSONL/2024-Text4.jsonl,4467,8ca1761a83e524b73161f15e3d4f1c955766a341ea9cb9f75bddff0e8163bbfd
06_阅读加工/拆句_JSONL/2025-Text1.jsonl,4575,a7fa4597fc1383639a0b1932957425d52acb612e05b5565d9e256ae03796ab3b
06_阅读加工/拆句_JSONL/2025-Text2.jsonl,4530,1b2e5aa073dbb49cc04d9d22aef70a90ca90c59d5fa0605b67060bf45feb2c49
06_阅读加工/拆句_JSONL/2025-Text3.jsonl,4952,59a0673a03455d12e674698aaa0524d1a13c72c64117a3832de2f3766824a5a7
06_阅读加工/拆句_JSONL/2025-Text4.jsonl,4404,bd8cfc6c51c3dabb518cb81e79074ae4d6a5c1615895d4ac38661dbdd651804b
06_阅读加工/拆句_JSONL/2026-Text1.jsonl,4811,901cae94468b6eb50bab1c14f1145201516b6ada3617b0d8f16de8fe345c3ba1
06_阅读加工/拆句_JSONL/2026-Text2.jsonl,4688,2f0f766110328c49fbf43944d8e695877c467b971f500fcb542aa600d8afd917
06_阅读加工/拆句_JSONL/2026-Text3.jsonl,4469,281b0e21b6cf4bfbe1c8ae5436cfdac7d7842ce88ba8ad415c9ba7318f60b42a
06_阅读加工/拆句_JSONL/2026-Text4.jsonl,4603,32c5a452c5dd0646f2ac998457c442a823e0a3e28328e14cde092b85bb4dcf49
06_阅读加工/拆句_Markdown/2010-Text1.md,7910,2c96e6d6d63b42bb2099afebacf5d7c66c3dd89dda584916459b6255de37e0e6
06_阅读加工/拆句_Markdown/2010-Text2.md,7652,686ab28ddf6d8f3ddd26cdfee6e5db1dfa43c65cbc5fbde49d87d89bc503f25e
06_阅读加工/拆句_Markdown/2010-Text3.md,8945,62843cf8251c903204d80caac836060aaa1b2a22c305e48ca70d7bdbb4293c41
06_阅读加工/拆句_Markdown/2010-Text4.md,8653,c42460b6454fad215864b9eed50439f59a46f5ebc78354308d4ec924a75f61eb
06_阅读加工/拆句_Markdown/2011-Text1.md,8018,d508d46649b69a85f4a8b071d0a0651d4f8a476a91f2dfa0a76fdd40dbd902e7
06_阅读加工/拆句_Markdown/2011-Text2.md,7742,9e276383db233a75644c569d0c32ead192b7c71c15e7cd30fe7b25eafcc4bdcc
06_阅读加工/拆句_Markdown/2011-Text3.md,9047,2beaefdbcbb63e44284c798eb4c1ae9a274f78f1c74707a7bc11125b4c7e7b19
06_阅读加工/拆句_Markdown/2011-Text4.md,8389,0a6fda8accae706806e3917201ea64d1e0759444c8999592bd8be14d689b07c1
06_阅读加工/拆句_Markdown/2012-Text1.md,8202,9c4aa869f84b814f4e4823d389115a34d332b436a0b752171a674246aa74a999
06_阅读加工/拆句_Markdown/2012-Text2.md,8697,7381b41dcf7895406c868c7b88e9730d444b47a632ab0c64d90ea81d8c0c3549
06_阅读加工/拆句_Markdown/2012-Text3.md,8194,c6e14f0f4043dbb647fa0e38907cb48a067321f6a81c8009d2d53ee94866e771
06_阅读加工/拆句_Markdown/2012-Text4.md,8643,a42801e309d3c7b6490c2661943dd496d0350ac35200e8053ffad2a6ded2c72d
06_阅读加工/拆句_Markdown/2013-Text1.md,7740,ec0e8c28b85592db2077e1e000f7429f88035655fc9b35d7e58a87a2468179bf
06_阅读加工/拆句_Markdown/2013-Text2.md,7937,a4657c9cea276c9ad37e8f359ed767f61bead2d3c569bb84c0143affd5877eb2
06_阅读加工/拆句_Markdown/2013-Text3.md,7868,f43d306b1b2ab0efeb3f2490f12dd4a626740d385bea94ce61f5eaf2c6adfebe
06_阅读加工/拆句_Markdown/2013-Text4.md,7669,a4a0bed279d4e03ce98f7eaad6a86be2c2b419037642a991e10ca0b42fdcde24
06_阅读加工/拆句_Markdown/2014-Text1.md,7768,3f0bf00bccf4084e9be35fc11b58a6f188d9384498836c12ce995c4550fcd86a
06_阅读加工/拆句_Markdown/2014-Text2.md,8612,c317b1461d0bfd25436ccbf0ccf56959e1c30d819e481420b2f24a9c927942ad
06_阅读加工/拆句_Markdown/2014-Text3.md,7401,98bba3013515f386766d6f7a9760a1fb832d3c1b2c3b1405ed5dd2d16d0c71c5
06_阅读加工/拆句_Markdown/2014-Text4.md,7567,01867666f395930ffe4cacede672af80d222bcb998d774d643c7f11dc7092be7
06_阅读加工/拆句_Markdown/2015-Text1.md,8017,c7d500b5be20734c156dbb4e0c8eeda1edd57e88b5f9a6a335694292c742d0da
06_阅读加工/拆句_Markdown/2015-Text2.md,7854,16ab32dc8866d94113c74354612c1c6930a29cf135902d7fdaac9611484779bb
06_阅读加工/拆句_Markdown/2015-Text3.md,8043,58c6761dc4088f52851adaec3ea74baeebebefb65ae4c4d4707df29a69f8332b
06_阅读加工/拆句_Markdown/2015-Text4.md,7926,0df7cac5a84153023eaec778eb71ad41ec139afc38f64f391efb5a18194e18c5
06_阅读加工/拆句_Markdown/2016-Text1.md,8134,1c854e7e1c930d2fb2ce9c2a020a90aa4f6a241804907660f0d79f9553022360
06_阅读加工/拆句_Markdown/2016-Text2.md,8396,845eb5742c36b4d6503d8850e85b017be861803a522a959531053ef93beb53b3
06_阅读加工/拆句_Markdown/2016-Text3.md,8734,b07573d25c5a90d490812ea3440d08c8864a8b2923c8814cff6b62a7986002a6
06_阅读加工/拆句_Markdown/2016-Text4.md,8656,1758ca48860eb06489c15d20be18f6cc5840fa5f7d66ef2043c2a95307591e0d
06_阅读加工/拆句_Markdown/2017-Text1.md,8438,d7b8abe839b01843faa56a5fbf6a64e7a592d0217213c7b1635afe2273da5ef4
06_阅读加工/拆句_Markdown/2017-Text2.md,8527,daa47932170e1f36009b3cf305ed8bc9d7e66c7411a35ac3b432b53fc365a9f3
06_阅读加工/拆句_Markdown/2017-Text3.md,7809,ff331ef71fbb7e1731423678539077c687a55e67e7b413d91b8d7edd6658c941
06_阅读加工/拆句_Markdown/2017-Text4.md,8146,839bd77e7a671603222eb8da65b02a43243dff022e3d9d536d8be93b0a3c2a45
06_阅读加工/拆句_Markdown/2018-Text1.md,8264,d896eb578ca1c4adbbfb8dd00f99845e98d37012d8d14983d91d10c7d97dafac
06_阅读加工/拆句_Markdown/2018-Text2.md,8091,9e4ed05d70cc2cd43d1d551445bb78d87922cb40dab777363ee46a422971d1fa
06_阅读加工/拆句_Markdown/2018-Text3.md,8250,f90bd1fd887266ff6b633ba00473f2ef804484d37b8ce099aa032cb8d471e7c3
06_阅读加工/拆句_Markdown/2018-Text4.md,8198,e479cb7054bdafc18c850d2efa51e881db9022036a65b98febc6fc69c46cb99f
06_阅读加工/拆句_Markdown/2019-Text1.md,8483,5f2ec9fc559c6aa85eca4e724a56d972a384e9972d246427ceab933978503bde
06_阅读加工/拆句_Markdown/2019-Text2.md,7813,8e7d6e7a9146e32f234fbfb676db59025160b1da1a9b02ad39ce068980fd7a90
06_阅读加工/拆句_Markdown/2019-Text3.md,8215,c74761300c6e5d23789e79995a6c043e3b805289ee0b16a2dfd6219155b13236
06_阅读加工/拆句_Markdown/2019-Text4.md,8516,4f6c31aa35249d6de97950966c79b960aa6d94c3ae808aeb3a5c09f4c69a2458
06_阅读加工/拆句_Markdown/2020-Text1.md,7744,55ac85dc23f429ecae1de2dcefe6020659eba8573141fdc70f3cafa7acf58858
06_阅读加工/拆句_Markdown/2020-Text2.md,7839,3b39d09e527e0159ec8c988f1bbb2b488e9e1ca0e0db40099f3e2cec0714a0e6
06_阅读加工/拆句_Markdown/2020-Text3.md,8114,cf0499128d224dbf917384e34175afd88a720f6a04d67ab8efaef817f5ed8c61
06_阅读加工/拆句_Markdown/2020-Text4.md,8085,8dfff9ee9b7f7cf11ef401c92eb0efc538935b290141da32e6cb060a5ec6bb45
06_阅读加工/拆句_Markdown/2021-Text1.md,7888,61bb4cb812b8e64e6a327be9cc1d7f0f89c346c32ca47361b468df5f7917f99d
06_阅读加工/拆句_Markdown/2021-Text2.md,7461,23b7012f8925fcde39fb551ab131d2e1c9f25b5a622de0e958d4eab81a62bce9
06_阅读加工/拆句_Markdown/2021-Text3.md,7866,887f78d39e8975f5e9baa7ab453e1ed7e27ca208d58d90e5eeb82ddf90b25733
06_阅读加工/拆句_Markdown/2021-Text4.md,8640,5cd39c4b4717b346da318a149a05e34b04cafdcfcaca88384dc05420506a17e8
06_阅读加工/拆句_Markdown/2022-Text1.md,8813,2825cd78fc80d7f3fbbac90550e89f522a888d5a9c3e506414a535b4ee7d33a8
06_阅读加工/拆句_Markdown/2022-Text2.md,9136,c25916bf6f3ae215bc0686d140a28a91c85c780dd42a7b790f5c81a31c741146
06_阅读加工/拆句_Markdown/2022-Text3.md,8391,18ed70f5cdd60879da1dd887d920ef6a98a1e49488d36735f956d03f50819866
06_阅读加工/拆句_Markdown/2022-Text4.md,8852,ecd6a28835c87cf2bc5ef62b6132141cd42cb85c2f5029b2a6233f3185d072bc
06_阅读加工/拆句_Markdown/2023-Text1.md,7843,1549a6f79446c68e9b422b0b8c3669c4c5553951ca9e938d7d8f7a020a2797af
06_阅读加工/拆句_Markdown/2023-Text2.md,8291,08d16b2b1750d7546eb1616bcac36924c48c04554c47816d63f8d0145ad2544a
06_阅读加工/拆句_Markdown/2023-Text3.md,7997,777443a7c474d6fe5290594140c9c7d53039ddefb7bedffe001a4ba369f4a24f
06_阅读加工/拆句_Markdown/2023-Text4.md,8241,0cce75d00980b807bcee2d3d6da79c16cd8f7fd46907ee411dcad77e7aadeb40
06_阅读加工/拆句_Markdown/2024-Text1.md,8426,f388cd01d795c7891aef824ef13cd706e44ba8146c8b75ea16c051a294c99631
06_阅读加工/拆句_Markdown/2024-Text2.md,8027,80857b8b2a37e65253904c7425a874a3b5f3dd1d798d14b90512176487f70bf9
06_阅读加工/拆句_Markdown/2024-Text3.md,8426,fc893793bcab6e581eb70a208d41c84d18115e9d6f94acaff81340f66276c7eb
06_阅读加工/拆句_Markdown/2024-Text4.md,8215,511499701bdb4e9248963455915dc871187377f738a3099fa20cbbd01c919a12
06_阅读加工/拆句_Markdown/2025-Text1.md,7923,f64d28fe53efea83e7075d52f54dee6b24bc6251fbaefe2b01634ea76d3a0777
06_阅读加工/拆句_Markdown/2025-Text2.md,8120,87a8373be8f6571161f10646522cb4086627e5f185cd7e296b3746df5d4ce92a
06_阅读加工/拆句_Markdown/2025-Text3.md,8354,4c18461f67ce529499792ebf310bd3f716c7a3afbcc964b1470b5ccee8c39e45
06_阅读加工/拆句_Markdown/2025-Text4.md,8461,a71b4397d99a0f02ba0704dbac4e87289831cff29a03329625fbb462c2809885
06_阅读加工/拆句_Markdown/2026-Text1.md,8362,68789ec63197c43ea5eab6ac59c095dc9fca6990f7c0cdac7248c416e7cfa271
06_阅读加工/拆句_Markdown/2026-Text2.md,8379,71831250c053926bbb7140a7f5c5ba754f0e9bca5a2d389748dcf0f16a32e829
06_阅读加工/拆句_Markdown/2026-Text3.md,7910,228b6c79e5ccf8aa7603201a07e66008d8588d684bae7ec9284c24b2fb6b9ca7
06_阅读加工/拆句_Markdown/2026-Text4.md,8387,4d46965e14f45a536a9f2e2f78da923799238df25065622f1cec600b2b9dc822
06_阅读加工/答案索引/阅读答案索引.csv,1652,934d0903b5933ee7f049782269f281bcd0f05e4369f935f3e87c654696a7f30f
06_阅读加工/手译版_Markdown/2010-Text1.md,5013,296384063fa96fc0b0bf1baef1646eb7b0d0cf134144a336df53abe71bff0a4a
06_阅读加工/手译版_Markdown/2010-Text2.md,4776,108d27e2c9b668277347e4c45a31180ca66eddb2d364cba1816ae75fbe3f2ba4
06_阅读加工/手译版_Markdown/2010-Text3.md,5623,31beee059695b7a7871fa10212d15d87a64e15270bab6dcfb868ccab8f959894
06_阅读加工/手译版_Markdown/2010-Text4.md,5217,435c15d7dd1e3083bbd1d7c55adb822f8a3d53c93d6cebdf3b614e9ef3ebecf8
06_阅读加工/手译版_Markdown/2011-Text1.md,5011,3ae8bf6fb522e749433954304aa6bba34e2c8fec3b8466d8d800f24a989266b8
06_阅读加工/手译版_Markdown/2011-Text2.md,4894,21e3813771ad59dca3354f6b76cc8645cfe9c394491b443c232b09eb4f934529
06_阅读加工/手译版_Markdown/2011-Text3.md,5809,e93771088ba08ad1e10bccf77166fe859d5c42f1c67500490fa6f578aaa9b25b
06_阅读加工/手译版_Markdown/2011-Text4.md,5312,3c3045922add93c394f418eb4644f68727e141b13fced2990f118f191197031e
06_阅读加工/手译版_Markdown/2012-Text1.md,5103,8ab3891d11019173e4a94b7050a3ef5aa77ac791cfc4b8cbf554cd55c8c500be
06_阅读加工/手译版_Markdown/2012-Text2.md,5630,ea45fd12f25093d217eea14414fd471810b6c7197398960a8d0ae5410dd94f06
06_阅读加工/手译版_Markdown/2012-Text3.md,5496,edeaf0c7026d1a67e273d99f6f39d9351d1d2a286af143c34f990187fc29c0d8
06_阅读加工/手译版_Markdown/2012-Text4.md,5318,cbfd3a8c0522caadeecc10548454b5af465d55a21263bac471ca140753cd392e
06_阅读加工/手译版_Markdown/2013-Text1.md,4753,6af6fa530f34bec918825a3a01c00648c1adf29d3ac7bb6edf6f74cc7effd674
06_阅读加工/手译版_Markdown/2013-Text2.md,5069,40fa4d141a4115ee45231c8a27d6cc3faaa0d76579174f6a119bcdeebe6f9eb3
06_阅读加工/手译版_Markdown/2013-Text3.md,5168,6aee839e2f95df72ffcc6ce95c2827687d28fcadbcf5fec8439ba2a4d732b211
